pool_id,source_row_id,province,city,issuer_name,validation_status,label_source,surrogate_status,formal_event_found,formal_event_summary,continued_function_found,continued_function_summary,exit_type,confidence,source_coverage_score,continued_function_evidence_score,alternative_label,missing_information,classification_rationale,evidence_basis,needs_human_review,labeler
master_0068,expand_ah_luan_chengtou,Anhui,Lu'an,六安城市建设投资有限公司,human_validated,human_gold_standard,not_surrogate,true,Legal opinion states that after the post-2012 policy shift the issuer no longer participates in BT projects and does not undertake government financing functions; current issuance documents also state that the issue will not increase government or hidden debt.,true,"Formal no-BT and no-government-financing language coexists with continuing entrusted construction, infrastructure, affordable housing, PPP, fiscal payment, government receivables, special payables for construction funds, and fiscal subsidies. The public-development function remains inside the same issuer.",nominal_exit,medium,4,,functional_transfer,The formal event is inferred from issuer/legal-opinion compliance language rather than a separately collected local platform-list exit document. Several financial-report files were scanned and not machine-readable.,"Formal no-BT and no-government-financing language coexists with continuing entrusted construction, infrastructure, affordable housing, PPP, fiscal payment, government receivables, special payables for construction funds, and fiscal subsidies. The public-development function remains inside the same issuer.",doc_ah_luan_chengtou_2026_scp3_001; doc_ah_luan_chengtou_2026_scp3_007,false,human
master_0069,expand_js_taizhou_chengtou,Jiangsu,Taizhou,泰州市城市建设投资集团有限公司,human_validated,human_gold_standard,not_surrogate,true,"Legal opinion describes the issuer as moving from a government financing platform toward a city-industry investment operator, while also stating that the issue will not increase government or hidden debt or be directly repaid by fiscal funds.",true,"Formal transformation from government financing platform to city-industry investment operator coexists with continuing municipal infrastructure, shantytown and resettlement construction, finance-bureau receivables, infrastructure project inventory, government subsidies, and delegated public-project functions.",nominal_exit,medium,4,,functional_transfer,The formal transformation language comes from 2026 legal-opinion and prospectus disclosures rather than a directly collected local reorganization notice. One financial statement was not machine-readable.,"Formal transformation from government financing platform to city-industry investment operator coexists with continuing municipal infrastructure, shantytown and resettlement construction, finance-bureau receivables, infrastructure project inventory, government subsidies, and delegated public-project functions.",doc_js_taizhou_chengtou_2026_scp5_007; doc_js_taizhou_chengtou_2026_scp5_001,false,human
master_0070,expand_jx_jingdezhen_chengtou,Jiangxi,Jingdezhen,景德镇市城市建设投资集团有限责任公司,human_validated,human_gold_standard,not_surrogate,true,Prospectus disclosures state that the company does not undertake government financing functions after January 1 2015 and that government financing and land-reserve functions have been stripped.,true,"Formal stripping of government financing and land-reserve functions coexists with continuing infrastructure construction, shantytown renovation, resettlement housing, land preparation, entrusted construction, government purchase service, fiscal settlement, government receivables, and subsidy evidence. The same issuer continues core public-development functions, so the exit is coded as nominal exit.",nominal_exit,medium,4,,functional_transfer,The packet relies on 2026 issuer and legal-opinion disclosures rather than an independently collected local platform-list exit document. Several downloaded files were not machine-readable in this pass.,"Formal stripping of government financing and land-reserve functions coexists with continuing infrastructure construction, shantytown renovation, resettlement housing, land preparation, entrusted construction, government purchase service, fiscal settlement, government receivables, and subsidy evidence. The same issuer continues core public-development functions, so the exit is coded as nominal exit.",doc_jx_jingdezhen_chengtou_2026_cp1_006; doc_jx_jingdezhen_chengtou_2026_cp1_005,false,human
master_0071,expand_hb_jingmen_chengtou,Hubei,Jingmen,荆门市城市建设投资有限公司,human_validated,human_gold_standard,not_surrogate,true,Prospectus and legal-opinion disclosures state that the issuer does not undertake government financing functions after January 1 2015 and that new debt does not constitute local-government debt or hidden debt.,true,"No-government-financing and no-hidden-debt language coexists with continuing infrastructure construction, affordable housing, government purchase service, PPP-related investment, entrusted construction, fiscal-budget repayment, finance-bureau project receivables, and subsidies. The same issuer remains the public-project vehicle, so the case is coded as nominal exit.",nominal_exit,medium,4,,functional_transfer,The current evidence comes from issuer and legal-opinion disclosures rather than an original exit-list document. Some audit files were scanned and not machine-readable.,"No-government-financing and no-hidden-debt language coexists with continuing infrastructure construction, affordable housing, government purchase service, PPP-related investment, entrusted construction, fiscal-budget repayment, finance-bureau project receivables, and subsidies. The same issuer remains the public-project vehicle, so the case is coded as nominal exit.",doc_hb_jingmen_chengtou_2026_cp1_002; doc_hb_jingmen_chengtou_2026_cp1_008,false,human
master_0072,expand_jx_shangrao_chengtou,Jiangxi,Shangrao,上饶市城市建设投资开发集团有限公司,human_validated,human_gold_standard,not_surrogate,true,Prospectus and legal-opinion disclosures state that the issuer does not undertake government financing functions after January 1 2015 and that the issue will not increase government or hidden debt.,true,"Formal no-government-financing language coexists with continuing infrastructure construction, shantytown redevelopment, resettlement housing, land preparation, entrusted construction, government purchase service, fiscal-budget repayment, and finance-bureau receivables. The issuer remains the largest local infrastructure and land-preparation unit, so the case is coded as nominal exit.",nominal_exit,medium,4,,functional_transfer,The packet relies on 2026 issuer and legal-opinion disclosures rather than a separately collected local platform-list exit notice.,"Formal no-government-financing language coexists with continuing infrastructure construction, shantytown redevelopment, resettlement housing, land preparation, entrusted construction, government purchase service, fiscal-budget repayment, and finance-bureau receivables. The issuer remains the largest local infrastructure and land-preparation unit, so the case is coded as nominal exit.",doc_jx_shangrao_chengtou_2026_cp1_007; doc_jx_shangrao_chengtou_2026_cp1_004,false,human
master_0073,expand_js_huaian_touzi,Jiangsu,Huai'an,淮安市投资控股集团有限公司,human_validated,human_gold_standard,not_surrogate,true,Prospectus disclosures state that the issuer entered the CBRC financing-platform list in 2010 and was transferred out of that list on June 13 2011; later disclosures also state that the issuer does not undertake government financing functions after January 1 2015.,true,"This is a direct formal exit-list case, but the same issuer continues water infrastructure, municipal infrastructure, land development, affordable housing, delegated construction, fiscal settlement, finance-bureau repayment, government buyback, and public-project functions. The formal list exit therefore did not remove the issuer from local public-development finance.",nominal_exit,high,4,,functional_transfer,The direct exit evidence is a later prospectus disclosure rather than the original 2011 regulator document. Confidence is high for the label because both formal exit and continued-function evidence are unusually explicit.,"This is a direct formal exit-list case, but the same issuer continues water infrastructure, municipal infrastructure, land development, affordable housing, delegated construction, fiscal settlement, finance-bureau repayment, government buyback, and public-project functions. The formal list exit therefore did not remove the issuer from local public-development finance.",doc_js_huaian_touzi_2026_scp3_007; doc_js_huaian_touzi_2026_scp3_007,false,human
master_0074,expand_hn_yiyang_jiaotou,Hunan,Yiyang,益阳市交通投资运营集团有限公司,human_validated,human_gold_standard,not_surrogate,true,Prospectus disclosures state that the issuer stripped government financing functions and transformed into a marketized self-operating entity; a 2019 city-level platform transformation plan transferred the shareholder from the Finance Bureau to SASAC.,true,"Marketization and government-financing-function stripping coexist with continuing transport infrastructure, road and bridge buyback receivables, delegated construction, finance-bureau repayment, fiscal-funded BT legacy projects, government receivables, fiscal subsidies, and city-level infrastructure operation. The same issuer remains central to public project construction, so the exit is coded as nominal exit.",nominal_exit,medium,4,,functional_transfer,"The issuer is reported as outside national and CBIRC platform lists, but the formal event is inferred from 2019 transformation disclosures rather than a directly collected transfer-out notice.","Marketization and government-financing-function stripping coexist with continuing transport infrastructure, road and bridge buyback receivables, delegated construction, finance-bureau repayment, fiscal-funded BT legacy projects, government receivables, fiscal subsidies, and city-level infrastructure operation. The same issuer remains central to public project construction, so the exit is coded as nominal exit.",doc_hn_yiyang_jiaotou_2026_mtn1_004; doc_hn_yiyang_jiaotou_2026_mtn1_006,false,human
master_0075,expand_js_xinghua_guotou,Jiangsu,Xinghua,泰州市兴化国有资产投资控股有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus and legal-opinion disclosures state that the enterprise has stripped government financing functions, transformed into a marketized self-operating entity, and does not undertake government financing functions after January 1 2015.",true,"Formal marketization and no-government-financing language coexists with continuing government receivables, finance-bureau receivables, delegated construction revenue, land rectification revenue, public utility operation, resettlement and infrastructure-related entities, and very large operating subsidies. The same issuer remains central to local public-development finance, so the case is coded as nominal exit.",nominal_exit,medium,4,,functional_transfer,The formal event is supported by issuer and legal-opinion disclosures rather than an independently collected local platform-list exit document. Two documents in the packet were not machine-readable.,"Formal marketization and no-government-financing language coexists with continuing government receivables, finance-bureau receivables, delegated construction revenue, land rectification revenue, public utility operation, resettlement and infrastructure-related entities, and very large operating subsidies. The same issuer remains central to local public-development finance, so the case is coded as nominal exit.",doc_js_xinghua_guotou_2026_mtn2_004; doc_js_xinghua_guotou_2026_mtn2_008,false,human
master_0076,expand_sc_leshan_guozi,Sichuan,Leshan,乐山国有资产投资运营(集团)有限公司,human_validated,human_gold_standard,not_surrogate,true,Prospectus disclosures state that the issuer was transferred out of the local government financing platform customer list by a 2011 Sichuan CBRC notice and was managed as a rectified general-company loan customer; later disclosures state that it does not undertake government financing functions after January 1 2015.,true,"This is a direct formal transfer-out case, but the same issuer remains Leshan's most important infrastructure and state-asset management body and continues municipal infrastructure, affordable housing, transport infrastructure, land development, entrusted construction, government purchase service, PPP projects, government receivables, and subsidy-dependent operations. The formal exit therefore did not remove the issuer from public-development finance.",nominal_exit,high,4,,functional_transfer,Direct transfer-out evidence comes from a later prospectus disclosure rather than the original 2011 Sichuan CBRC notice. Confidence is high because formal exit and continued-function evidence are both explicit.,"This is a direct formal transfer-out case, but the same issuer remains Leshan's most important infrastructure and state-asset management body and continues municipal infrastructure, affordable housing, transport infrastructure, land development, entrusted construction, government purchase service, PPP projects, government receivables, and subsidy-dependent operations. The formal exit therefore did not remove the issuer from public-development finance.",doc_sc_leshan_guozi_2026_scp2_004; doc_sc_leshan_guozi_2026_scp2_004,false,human
master_0077,expand_sd_dezhou_deda,Shandong,Dezhou,德州德达投资控股集团有限公司,human_validated,human_gold_standard,not_surrogate,true,Legal opinion states that Dezhou CBRC approved the company's platform loans for rectification into general-company loans in December 2016 and that a Dezhou government announcement said the company no longer undertook local-government debt-financing functions.,true,"Direct formal-exit and no-government-financing evidence coexists with continuing city-development, land-development, infrastructure construction, delegated construction, PPP-linked receivables, government debt replacement, and fiscal-settlement mechanisms. The same issuer remains tied to public project construction and government repayment channels, so the exit is coded as nominal exit.",nominal_exit,high,4,,functional_transfer,The direct formal event is supported by 2026 legal opinion and prospectus disclosures rather than the original 2016 notice or government announcement. Confidence is high because the disclosure quotes the formal event and continued-function evidence is detailed.,"Direct formal-exit and no-government-financing evidence coexists with continuing city-development, land-development, infrastructure construction, delegated construction, PPP-linked receivables, government debt replacement, and fiscal-settlement mechanisms. The same issuer remains tied to public project construction and government repayment channels, so the exit is coded as nominal exit.",doc_sd_dezhou_deda_2026_cp1_001; doc_sd_dezhou_deda_2026_cp1_002,false,human
master_0078,expand_jx_fuzhou_guozi,Jiangxi,Fuzhou,抚州市市属国有资产投资控股集团有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus disclosures state that the enterprise has stripped government financing functions, transformed into a marketized self-operating entity, and does not undertake government financing functions after January 1 2015.",true,"Formal stripping and marketized-transformation language coexists with continuing infrastructure construction, affordable-housing and shantytown projects, government purchase service, PPP projects, government buyback, fiscal payment, finance-bureau receivables, land-related legacy activity, and infrastructure subsidies. The issuer remains the city's core public-development vehicle, so the case is coded as nominal exit.",nominal_exit,medium,4,,functional_transfer,"The formal event is supported by issuer disclosures rather than an independently collected exit-list document. Some attachments were scanned and not machine-readable, but the prospectus and audit reports provide extensive evidence.","Formal stripping and marketized-transformation language coexists with continuing infrastructure construction, affordable-housing and shantytown projects, government purchase service, PPP projects, government buyback, fiscal payment, finance-bureau receivables, land-related legacy activity, and infrastructure subsidies. The issuer remains the city's core public-development vehicle, so the case is coded as nominal exit.",doc_jx_fuzhou_guozi_2026_cp1_006; doc_jx_fuzhou_guozi_2026_cp1_006,false,human
master_0079,sch_20260630_0155,Yunnan,Kunming,昆明市交通投资集团有限责任公司,human_validated,human_gold_standard,not_surrogate,true,Prospectus disclosures state that the issuer does not undertake government financing functions and that new debt after January 1 2015 is not local-government debt; the local state acts only as shareholder with limited liability.,true,"Formal no-government-financing and no-local-government-debt language coexists with continuing transportation infrastructure investment, government-authorized land development, legacy BT repayment, PPP participation, government-related receivables, and project funds linked to municipal transportation construction. The same issuer remains the relevant public-development vehicle after the formal compliance event.",nominal_exit,medium,4,,functional_transfer,This is a specialized municipal transportation SOE rather than a generic urban construction platform. It is included because the source packet shows a platform-like local financing and public-development role. The formal event is based on prospectus and legal-opinion compliance language rather than an independently collected platform-list transfer-out notice.,"Formal no-government-financing and no-local-government-debt language coexists with continuing transportation infrastructure investment, government-authorized land development, legacy BT repayment, PPP participation, government-related receivables, and project funds linked to municipal transportation construction. The same issuer remains the relevant public-development vehicle after the formal compliance event.",doc_sch_20260630_0155_003; doc_sch_20260630_0155_005,false,human
master_0080,sch_20260630_0117,Xinjiang,Yili,伊犁州国有资产投资经营有限责任公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus disclosures state that the issuer had been transferred out of the banking-regulator local government financing platform list, had been included in the 2013 national government-debt audit platform-company scope, and does not undertake government financing functions after January 1 2015.",true,"Direct transfer-out and no-government-financing language coexists with continuing infrastructure construction, public housing investment and financing, legacy BT repurchase claims, government receivables, contract assets from completed BT projects, and recurring government subsidies. The same issuer group continues to house core public-development functions after formal exit.",nominal_exit,high,4,,functional_transfer,"The direct transfer-out evidence is a later prospectus disclosure rather than the original banking-regulator notice. The exact transfer-out date has not been independently collected, but formal exit and continued-function evidence are explicit and repeated across the source packet.","Direct transfer-out and no-government-financing language coexists with continuing infrastructure construction, public housing investment and financing, legacy BT repurchase claims, government receivables, contract assets from completed BT projects, and recurring government subsidies. The same issuer group continues to house core public-development functions after formal exit.",doc_sch_20260630_0117_005; doc_sch_20260630_0169_002,false,human
master_0081,sch_20260630_0027,Anhui,Bozhou,建安投资控股集团有限公司,human_validated,human_gold_standard,not_surrogate,true,Prospectus and legal-opinion disclosures state that the issuer does not undertake government financing functions and that new debt after January 1 2015 is not local-government debt; the local state acts only as shareholder with limited liability.,true,"Formal no-government-financing and no-local-government-debt language coexists with continuing land development, agency construction, government purchase service, fiscal settlement, government receivables, and subsidy-backed public-development functions. The same issuer group remains tied to Bozhou public investment after the formal compliance event.",nominal_exit,medium,4,,functional_transfer,The formal event is supported by prospectus and legal-opinion compliance language rather than an independently collected platform-list transfer-out notice. Confidence is medium because continued-function evidence is strong but the formal event is not a separate government exit document.,"Formal no-government-financing and no-local-government-debt language coexists with continuing land development, agency construction, government purchase service, fiscal settlement, government receivables, and subsidy-backed public-development functions. The same issuer group remains tied to Bozhou public investment after the formal compliance event.",doc_sch_20260630_0027_003; doc_sch_20260630_0027_005;doc_sch_20260630_0027_001,false,human
master_0082,sch_20260630_0055,Jiangxi,Shangrao,上饶创新发展产业投资集团有限公司,human_validated,human_gold_standard,not_surrogate,true,Prospectus and legal-opinion disclosures state that the issuer does not undertake government financing functions and that new debt after January 1 2015 is not local-government debt; the local state acts only as shareholder with limited liability.,true,"Formal no-government-financing and no-local-government-debt language coexists with continuing development-zone infrastructure construction, entrusted construction, PPP projects, government purchase service, fiscal budget payments, government receivables, and recurring government subsidies. Official compliance therefore does not amount to functional exit.",nominal_exit,medium,4,,functional_transfer,This is a development-zone platform rather than a generic prefecture-level urban construction company. The formal event is based on prospectus and legal-opinion compliance language rather than an independently retrieved platform-list transfer-out notice.,"Formal no-government-financing and no-local-government-debt language coexists with continuing development-zone infrastructure construction, entrusted construction, PPP projects, government purchase service, fiscal budget payments, government receivables, and recurring government subsidies. Official compliance therefore does not amount to functional exit.",doc_sch_20260630_0055_001; doc_sch_20260630_0055_006;doc_sch_20260630_0055_007,false,human
master_0083,sch_20260630_0035,Zhejiang,Jiashan,嘉善县高新科技园区建设投资有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus and legal-opinion disclosures state that the issuer does not undertake government financing functions, that new debt after January 1 2015 is not local-government debt, and that the current debt instrument will not add local-government or hidden debt.",true,"Formal no-government-financing and no-local-government-debt language coexists with continuing evidence that the same Jiashan development-zone issuer remains tied to land development, infrastructure construction, government-related receivables, fiscal funds, government subsidies, and public-project settlement. Official compliance therefore does not amount to functional disappearance of the local public-development role.",nominal_exit,medium,4,,functional_transfer,This is a county development-zone platform under Jiaxing rather than a generic prefecture-level urban construction company. The formal event is based on prospectus and legal-opinion compliance language rather than an independently collected platform-list exit notice.,"Formal no-government-financing and no-local-government-debt language coexists with continuing evidence that the same Jiashan development-zone issuer remains tied to land development, infrastructure construction, government-related receivables, fiscal funds, government subsidies, and public-project settlement. Official compliance therefore does not amount to functional disappearance of the local public-development role.",doc_sch_20260630_0035_005; doc_sch_20260630_0035_002,false,human
master_0084,sch_20260630_0015,Jiangsu,Xuzhou,徐州经济技术开发区国有资产经营有限责任公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus and legal-opinion disclosures state that the issuer does not undertake government financing functions, that new debt after January 1 2015 is not local-government debt, and that the current debt instrument will not add local-government or hidden debt.",true,"Formal no-government-financing and no-local-government-debt language coexists with continuing evidence that the same Xuzhou development-zone issuer remains a platform for land-level development, resettlement housing, infrastructure engineering, entrusted construction, government-related receivables, and fiscal subsidy exposure. Official compliance therefore does not amount to functional exit.",nominal_exit,medium,4,,functional_transfer,This is a development-zone platform rather than a generic prefecture-level city-construction company. The formal event is based on prospectus and legal-opinion compliance language rather than an independently collected platform-list transfer-out notice.,"Formal no-government-financing and no-local-government-debt language coexists with continuing evidence that the same Xuzhou development-zone issuer remains a platform for land-level development, resettlement housing, infrastructure engineering, entrusted construction, government-related receivables, and fiscal subsidy exposure. Official compliance therefore does not amount to functional exit.",doc_sch_20260630_0015_007; doc_sch_20260630_0015_008,false,human
master_0085,sch_20260630_0029,Jiangsu,Jiangyin,江阴高新区投资开发有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus and legal-opinion disclosures state that the issuer does not undertake government financing functions, that new debt after January 1 2015 is not local-government debt, and that the current debt instrument will not add local-government or hidden debt.",true,"Formal no-government-financing and no-hidden-debt language coexists with continuing evidence that the same Jiangyin high-tech-zone issuer remains attached to land development, engineering agency construction, resettlement and infrastructure management services, government receivables, fiscal subsidy dependence, and management-fee settlement with the development-zone finance bureau. Official compliance therefore does not amount to functional disappearance of the public-development role.",nominal_exit,medium,4,,functional_transfer,This is a county-level high-tech-zone platform under Wuxi/Jiangyin. The formal event is based on issuer disclosure and legal-opinion compliance language rather than an independent regulator list notice.,"Formal no-government-financing and no-hidden-debt language coexists with continuing evidence that the same Jiangyin high-tech-zone issuer remains attached to land development, engineering agency construction, resettlement and infrastructure management services, government receivables, fiscal subsidy dependence, and management-fee settlement with the development-zone finance bureau. Official compliance therefore does not amount to functional disappearance of the public-development role.",doc_sch_20260630_0029_002; doc_sch_20260630_0029_004,false,human
master_0086,sch_20260630_0047,Jiangsu,Liyang,溧阳市城市建设发展集团有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus and legal-opinion disclosures state that the issuer does not undertake government financing functions, that new debt after January 1 2015 is not local-government debt, and that the current debt instrument will not add local-government or hidden debt.",true,"Formal no-government-financing and no-local-government-debt language coexists with continuing evidence that the same Liyang issuer remains active in entrusted construction, city infrastructure, affordable and resettlement housing, government-purchase-service receivables, government-related payments, and fiscal subsidies. Official compliance therefore does not amount to functional exit.",nominal_exit,medium,4,,functional_transfer,This is a county-level city-construction platform under Changzhou. The formal event is based on prospectus and legal-opinion compliance language rather than an independently collected platform-list exit notice.,"Formal no-government-financing and no-local-government-debt language coexists with continuing evidence that the same Liyang issuer remains active in entrusted construction, city infrastructure, affordable and resettlement housing, government-purchase-service receivables, government-related payments, and fiscal subsidies. Official compliance therefore does not amount to functional exit.",doc_sch_20260630_0047_006; doc_sch_20260630_0047_003,false,human
master_0087,sch_20260630_0051,Beijing,Beijing,北京未来科学城发展集团有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus and legal-opinion disclosures state that the issuer does not undertake government financing functions, that new debt after January 1 2015 is not local-government debt, and that the current project-revenue note will not add local-government or hidden debt.",true,"Formal no-government-financing and no-local-government-debt language coexists with continuing evidence that Beijing Future Science City remains the core development body for land primary development, infrastructure, resettlement housing, project development, special-bond-funded land work, government capital injections, subsidies, and policy support. Official compliance therefore does not amount to functional disappearance of the regional development-platform role.",nominal_exit,medium,4,,functional_transfer,This is a Beijing district/new-town development platform rather than a generic municipal city-construction company. The formal event is based on prospectus and legal-opinion compliance language rather than an independently collected platform-list exit notice.,"Formal no-government-financing and no-local-government-debt language coexists with continuing evidence that Beijing Future Science City remains the core development body for land primary development, infrastructure, resettlement housing, project development, special-bond-funded land work, government capital injections, subsidies, and policy support. Official compliance therefore does not amount to functional disappearance of the regional development-platform role.",doc_sch_20260630_0051_003; doc_sch_20260630_0051_005;doc_sch_20260630_0051_001,false,human
master_0088,sch_20260630_0056,Xinjiang,Urumqi,新疆城建(集团)股份有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus and legal-opinion disclosures state that the issuer does not undertake government financing functions, that new debt after January 1 2015 is not local-government debt, and that the current debt instrument will not add local-government or hidden debt.",true,"Formal no-government-financing and no-hidden-debt language coexists with continuing evidence that the issuer remains a major Urumqi urban-construction and engineering platform with city infrastructure construction, entrusted construction, demolition and resettlement services, government-department receivables, and legacy BT arrangements. Official compliance therefore does not amount to substantive functional exit.",nominal_exit,medium,4,,functional_transfer,This is a listed or corporatized construction group with platform-like municipal infrastructure functions rather than a pure local investment holding company. The case is retained because the source packet directly connects the issuer to Urumqi city construction and local public-project functions.,"Formal no-government-financing and no-hidden-debt language coexists with continuing evidence that the issuer remains a major Urumqi urban-construction and engineering platform with city infrastructure construction, entrusted construction, demolition and resettlement services, government-department receivables, and legacy BT arrangements. Official compliance therefore does not amount to substantive functional exit.",doc_sch_20260630_0056_005; doc_sch_20260630_0056_003,false,human
master_0089,sch_20260630_0005,Hebei,Xingtai,河北顺德投资集团有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus disclosures state that Xingtai SASAC is liable only up to its capital contribution, that issuer debt is repaid by the issuer as an independent legal person, and that the company does not undertake government financing functions or add local-government debt after January 1 2015.",true,"Formal no-government-financing and no-local-government-debt language coexists with continuing evidence of government receivables, shantytown redevelopment loans, city infrastructure and public-utility functions, land-correction services, and Xingtai SASAC control. Official compliance therefore does not amount to functional exit from local public-project finance and operation.",nominal_exit,medium,4,,functional_transfer,The formal event is based on prospectus compliance language rather than an independently collected platform-list exit notice.,"Formal no-government-financing and no-local-government-debt language coexists with continuing evidence of government receivables, shantytown redevelopment loans, city infrastructure and public-utility functions, land-correction services, and Xingtai SASAC control. Official compliance therefore does not amount to functional exit from local public-project finance and operation.",doc_sch_20260630_0005_005; doc_sch_20260630_0005_005,false,human
master_0090,sch_20260630_0048,Jiangsu,Changzhou,常州市交通产业集团有限公司,human_validated,human_gold_standard,not_surrogate,true,Legal opinion reports that the issuer was included in the CBRC government-financing-platform list in August 2010 and was removed from that list in May 2011; prospectus compliance language also states that the company does not undertake government financing functions after January 1 2015.,true,"The source packet documents formal platform-list exit and later no-government-financing compliance language, but the issuer continues to hold traffic infrastructure, water, civil-defense, land development, shantytown redevelopment, entrusted-construction or BT recovery arrangements, government subsidy dependence, and public project subsidiaries. The institutional function therefore remains present inside the same issuer group.",nominal_exit,medium,4,,functional_transfer,"Because the platform is a traffic-sector group, later analysis can test robustness to excluding specialized transport issuers.","The source packet documents formal platform-list exit and later no-government-financing compliance language, but the issuer continues to hold traffic infrastructure, water, civil-defense, land development, shantytown redevelopment, entrusted-construction or BT recovery arrangements, government subsidy dependence, and public project subsidiaries. The institutional function therefore remains present inside the same issuer group.",doc_sch_20260630_0048_003;doc_sch_20260630_0048_007; doc_sch_20260630_0048_007,false,human
master_0091,sch_20260630_0046,Jiangsu,Xuzhou,徐州市交通控股集团有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus and legal-opinion disclosures state that Xuzhou SASAC is liable only up to its capital contribution, that the issuer does not undertake government financing functions, and that new debt after January 1 2015 is not local-government debt.",true,"Formal no-government-financing language coexists with continued traffic infrastructure construction financed upfront by the issuer, government-payment-sensitive receivables, large land-use-right inventories, prior government land injections, Xuzhou SASAC ownership, and an internal engineering-construction unit. The same issuer therefore continues to embody local public-project finance and management functions.",nominal_exit,medium,4,,functional_transfer,Later robustness checks should separate specialized transport platforms from general city-construction platforms.,"Formal no-government-financing language coexists with continued traffic infrastructure construction financed upfront by the issuer, government-payment-sensitive receivables, large land-use-right inventories, prior government land injections, Xuzhou SASAC ownership, and an internal engineering-construction unit. The same issuer therefore continues to embody local public-project finance and management functions.",doc_sch_20260630_0046_003;doc_sch_20260630_0046_004; doc_sch_20260630_0046_003;doc_sch_20260630_0046_004,false,human
master_0092,sch_20260630_0014,Henan,Zhengzhou,河南航空港投资集团有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus and legal-opinion disclosures state that Henan Provincial Finance Department and the Zhengzhou Airport Economy Zone Management Committee are liable only as investors, that issuer debt is repaid by the issuer as an independent legal person, and that the company does not undertake government financing functions or add local-government debt after January 1 2015.",true,"Formal no-government-financing language coexists with the issuer being the important infrastructure builder for the Zhengzhou Airport Economy Zone, with affordable housing, land preparation, infrastructure construction, repeated public capital injections, and multiple wholly owned infrastructure-development subsidiaries. Official compliance therefore does not remove the public development-platform function.",nominal_exit,medium,4,,functional_transfer,Later robustness checks should test whether provincial/new-area platforms change the empirical pattern.,"Formal no-government-financing language coexists with the issuer being the important infrastructure builder for the Zhengzhou Airport Economy Zone, with affordable housing, land preparation, infrastructure construction, repeated public capital injections, and multiple wholly owned infrastructure-development subsidiaries. Official compliance therefore does not remove the public development-platform function.",doc_sch_20260630_0014_009;doc_sch_20260630_0014_001; doc_sch_20260630_0014_009,false,human
master_0093,sch_20260630_0021,Jiangsu,Taixing,泰兴市中兴国有资产经营投资集团有限公司,human_validated,human_gold_standard,not_surrogate,true,"Prospectus and legal-opinion disclosures state that the shareholder and actual controller are liable only as investors, that issuer debt is repaid by the issuer as an independent legal person, and that the company does not undertake government financing functions or add local-government debt after January 1 2015.",true,"The issuer reports no current government-financing function and no recent new land-development or infrastructure-construction business, but the same source packet describes it as a city infrastructure and affordable-housing investment operator, records unrecovered legacy government-agreement projects, and shows a wholly owned city-construction subsidiary engaged in urban construction, new-rural construction, land development, and government project agency. The functional footprint remains inside the issuer group rather than disappearing.",nominal_exit,medium,4,,functional_transfer,This case should be flagged in robustness checks because the continued-function evidence is partly legacy and subsidiary-based rather than new issuer-level project finance.,"The issuer reports no current government-financing function and no recent new land-development or infrastructure-construction business, but the same source packet describes it as a city infrastructure and affordable-housing investment operator, records unrecovered legacy government-agreement projects, and shows a wholly owned city-construction subsidiary engaged in urban construction, new-rural construction, land development, and government project agency. The functional footprint remains inside the issuer group rather than disappearing.",doc_sch_20260630_0021_009;doc_sch_20260630_0021_006; doc_sch_20260630_0021_009;doc_sch_20260630_0021_006,false,human
master_0094,sch_20260630_0044,Jiangsu,Danyang,丹阳投资集团有限公司,human_validated,human_gold_standard,not_surrogate,true,Issuer disclosure states that the company does not undertake government financing functions and that debt newly incurred since January 1 2015 is not local-government debt.,true,"The formal disclosure removes government-financing status from the issuer but the same packet and audit evidence describe continued land development, urban infrastructure, water, demolition, public-utility, project-investment and government-entrusted asset functions. This is a compliance-form exit with continuing quasi-fiscal functions rather than a substantive exit.",nominal_exit,medium,4,,functional_transfer,The exit event is inferred from standardized bond-disclosure language rather than a standalone government exit-list notice.,"The formal disclosure removes government-financing status from the issuer but the same packet and audit evidence describe continued land development, urban infrastructure, water, demolition, public-utility, project-investment and government-entrusted asset functions. This is a compliance-form exit with continuing quasi-fiscal functions rather than a substantive exit.",doc_sch_20260630_0044_004; doc_sch_20260630_0044_003,false,human
